x,y,z,cluster
6.516697,-37.132973,14.765043,2
-19.60845,-32.20847,12.118692,2
-29.023447,-37.195118,-9.733774,2
-29.337673,-43.321716,12.689601,0
-0.95987403,-27.922773,3.3257856,2
4.259919,-10.529421,-7.9334617,2
-4.0536146,-24.586117,15.572882,2
-10.728766,-41.853092,16.548115,2
-13.439483,-3.728063,7.7271657,1
-7.1276674,-51.73124,11.30772,2
