x,y,z,cluster
14.362871,4.7853975,-0.68836296,1
-2.33324,4.37635,1.0495676,2
-8.718902,13.325013,-1.2535846,2
17.834858,-1.3895793,0.5228228,1
-11.435597,10.369264,-0.73032475,2
-16.899677,3.7925029,1.0755408,2
-11.298122,10.284271,-0.8092801,2
2.3120568,-5.316286,6.677678,5
13.062603,7.6354823,-0.56564623,1
15.537779,2.651521,-0.55423397,1
13.703215,6.037058,-0.750896,1
-1.7687534,-1.2468805,13.529807,5
-4.3465657,-3.021565,4.5796547,5
-10.973228,-4.6773467,2.9635434,2
-5.458627,-2.625084,3.6886287,2
-11.060941,-4.810418,2.3210866,2
-6.719626,-3.3164198,-0.23263991,2
-6.148602,-2.40612,-4.736696,2
-2.086568,-0.5087418,15.395889,5
-15.754637,6.633132,0.011253569,2
-17.388428,3.670821,0.3162627,2
-1.603056,4.4686823,1.9554244,2
15.921715,1.5320613,-0.30308604,1
-12.201531,-4.8694277,0.8333885,2
-17.545559,1.0371372,1.303232,2
-11.299678,-4.371034,3.3519561,2
16.612701,-0.010615943,-0.8609916,1
-14.05625,8.557247,-0.60772777,2
-8.718902,13.325013,-1.2535846,2
-17.222187,3.675013,1.0857912,2
-7.1684327,13.772164,-1.2837371,2
-4.8293796,2.4028609,1.1323802,2
-6.148602,-2.40612,-4.736696,2
-15.754637,6.633132,0.011253569,2
16.169699,1.5892441,-0.7498749,1
-11.313998,-4.966656,3.1603801,2
-1.603056,4.4686823,1.9554244,2
-5.458627,-2.625084,3.6886287,2
-4.481687,-2.3520758,-8.205029,0
-1.1570666,-5.6309757,8.084674,5
11.464425,8.838469,-1.1147876,1
-12.924689,8.389288,-0.4525699,2
-8.339698,12.95951,-0.6220328,2
-11.278205,10.3137665,-0.537485,2
-1.5366763,0.1525976,17.256233,5
-8.718902,13.325013,-1.2535846,2
12.667498,7.533693,-0.39634246,1
16.84266,-1.1773624,-0.37593877,1
11.360763,8.834,-0.9796164,1
0.93508834,-2.6372025,5.5640144,5
-7.4142623,15.825098,-2.065561,2
-9.8836,11.752372,-0.8631416,2
-3.1150768,3.7017624,1.2860422,2
-5.765245,-2.4743881,3.454964,2
-17.674519,0.7586769,1.0117468,2
11.351807,8.888219,-1.060763,1
-8.718902,13.325013,-1.2535846,2
-3.416308,-6.7344136,-0.49760818,2
1.7017081,-2.2304392,4.6048713,5
15.852528,0.5096712,-0.7011765,1
0.54243404,4.5244813,0.38143563,1
-13.734587,8.505635,-0.97158563,2
-0.96975005,4.66695,0.6788339,1
-13.379368,8.816633,-0.94662553,2
-2.086568,-0.5087418,15.395889,5
-7.9178042,16.005144,-2.2524996,2
-16.68249,3.6977708,0.7080485,2
-15.754637,6.633132,0.011253569,2
-17.603647,3.8771312,0.64400876,2
-1.603056,4.4686823,1.9554244,2
-7.2428026,15.723233,-1.9828639,2
-11.054991,-4.8207755,2.313577,2
3.9661186,11.118001,-2.0668504,1
-6.5414124,0.15587743,0.5635926,2
-2.086568,-0.5087418,15.395889,5
-0.9336773,-8.014001,-1.7806965,4
-1.8343298,-0.8300992,14.557813,5
-1.1570666,-5.6309757,8.084674,5
-9.9124775,11.722982,-0.8595046,2
-2.4497201,4.14991,1.0078408,2
-7.035938,0.18457742,0.21139444,2
-7.127787,-0.9210091,0.6103834,2
13.768444,6.2981825,-0.59029245,1
-11.313998,-4.966656,3.1603801,2
14.659451,4.8462214,-0.5889117,1
-0.1829432,-6.0168343,3.760398,5
-15.55548,6.359651,-0.12109582,2
-8.564905,13.216097,-0.5230866,2
17.098478,-1.2892323,-0.32902345,1
-4.4455147,-2.2883239,-8.419564,0
-5.758653,-2.478869,-5.4496126,2
-0.8754522,-3.1778586,6.989388,5
3.7851748,3.6333,-3.9989412,1
-12.209474,-4.861123,1.5189667,2
-1.9534335,-0.11523948,17.355309,5
-4.6078997,0.08684164,-17.02223,0
5.0393224,3.530523,5.240318,1
-8.718902,13.325013,-1.2535846,2
-17.54083,0.6247567,1.5017307,2
-7.8207097,15.972428,-2.21658,2
-11.09134,-4.271997,2.7793071,2
-18.320036,0.67181003,1.3764707,2
-4.481687,-2.3520758,-8.205029,0
-18.214622,1.1346256,1.3275317,2
-17.88675,0.4717857,1.6273822,2
-4.3465657,-3.021565,4.5796547,5
-0.5129267,4.587751,0.647799,1
-11.44741,-4.108132,2.8723211,2
16.122402,0.640491,-0.18216704,1
-17.946499,1.1350898,1.6832904,2
-9.850367,11.78659,-0.8674951,2
-4.346485,-3.0216851,4.579723,5
5.295945,3.791662,4.7854185,1
-5.0228066,-2.5708716,-6.749572,0
-1.5248457,0.06876289,16.496706,5
16.366167,-0.03801363,-0.1905384,1
-13.452871,9.075538,-0.67068005,2
-6.7886715,-0.6704783,0.020578578,2
14.362871,4.7853975,-0.68836296,1
-13.93112,8.700819,-0.04827904,2
-5.4297223,-0.38666877,-18.536581,0
-6.776561,14.69243,-1.3937472,2
4.1341634,2.8152933,-3.8167326,1
3.8068314,-6.0227084,-0.68986934,1
-17.12091,4.138839,0.29366255,2
-13.178444,8.992972,-0.3517592,2
-1.6840758,-2.4678247,11.029078,5
-8.718902,13.325013,-1.2535846,2
-5.135188,-2.5691104,-6.545902,0
-18.144558,0.58803165,1.0957962,2
-7.489526,-0.6173951,0.6304634,2
-1.8361338,-0.8296321,14.551576,5
-2.3254242,0.425776,17.117208,5
-17.947132,1.0545079,1.0093429,2
15.207683,3.837316,-0.3610068,1
-1.9413646,0.28851736,17.78598,5
14.879599,3.6446707,-0.6834522,1
4.3323393,11.533938,-1.4985541,1
-3.8776233,3.1113682,1.2080568,2
-12.322266,-4.784127,1.0754137,2
-4.922499,2.3584871,1.1323423,2
5.131122,-5.596423,-1.7055342,1
14.659451,4.8462214,-0.5889117,1
-6.148602,-2.40612,-4.736696,2
4.221194,4.0432687,-3.8305318,1
11.432956,8.866295,-0.9362125,1
-12.54664,-4.8407955,1.4479119,2
12.797689,7.6297283,-0.40323722,1
-8.19215,12.812632,-0.82174486,2
-8.718902,13.325013,-1.2535846,2
16.612701,-0.010615943,-0.8609916,1
14.659451,4.8462214,-0.5889117,1
-9.848364,11.788606,-0.8675071,2
-1.6297313,0.016477173,15.892674,5
-7.338045,13.870399,-1.5483558,2
16.408121,-0.61381435,-0.47238493,1
16.564964,0.80607384,-0.4020826,1
-13.672729,9.11007,-0.33962384,2
1.9495671,-2.044521,4.2712054,1
15.561238,2.5985608,-0.5640078,1
-7.5958333,14.246614,-1.0584921,2
-1.7739975,4.6934423,1.3493564,2
2.8523903,-5.5345225,6.741725,3
-8.718902,13.325013,-1.2535846,2
4.250655,3.857128,-3.1870723,1
-1.6168575,-0.2483171,15.284592,5
1.873347,-2.090422,4.416699,1
-5.458627,-2.625084,3.6886287,2
-2.2630193,4.1991096,1.5302709,2
-1.7225517,-2.1169283,10.8760395,5
-1.4196329,-1.5539476,12.372112,5
17.989738,-1.3640814,0.71190685,1
-3.9448986,-0.16956477,-16.164677,0
-0.5813215,-11.544709,-0.8933715,4
11.464995,8.902617,-0.95971286,1
5.862671,3.0244343,5.1676035,1
-17.505857,3.6157603,0.77538973,2
10.262513,-10.387547,-8.3649025,0
6.565746,-5.2112784,4.674353,3
4.4876904,12.107335,-2.2988598,1
-1.9711987,0.122330934,15.873582,5
10.262513,-10.387547,-8.3649025,0
1.6567646,-2.74494,-6.174881,0
-15.345685,6.4192204,0.1631205,2
1.7859408,-9.318779,-0.90487087,4
13.845253,6.2664976,-0.6584071,1
-0.56091714,-17.727022,0.48485503,4
-2.3228674,-8.522847,-0.73709303,4
-13.126981,8.38275,0.022692876,2
10.262513,-10.387547,-8.3649025,0
3.8680334,-2.2956812,0.32050934,1
4.9942884,-5.664756,-1.6174597,1
-0.4062663,-14.937859,-0.4251763,4
-3.5984883,-6.4915905,-0.44576553,2
16.55093,0.8265041,-0.81977284,1
9.449961,-6.4032807,8.252094,3
5.1927996,12.304354,-2.149446,1
1.5476137,-3.040957,-6.0722795,0
10.262513,-10.387547,-8.3649025,0
0.43849218,-4.576302,6.297274,5
-3.4793673,-0.18433106,-14.319231,0
5.836341,3.3945508,5.955338,1
11.698896,-7.0517035,9.020409,3
8.098061,-6.5795145,7.693028,3
-3.499278,-0.18964767,-14.203879,0
-1.7096143,-4.641686,-7.831869,0
10.262513,-10.387547,-8.3649025,0
3.5074136,-1.8726292,1.3991646,1
-1.7187022,-1.4335808,12.218541,5
10.262513,-10.387547,-8.3649025,0
-1.313629,-2.4588506,11.017232,5
-13.588939,8.016015,-0.24403177,2
-2.0262923,4.312175,0.7077573,2
9.600377,-6.5177674,7.8399477,3
6.613015,-5.3359694,4.874135,3
4.51565,3.9894562,-3.7073367,1
10.262513,-10.387547,-8.3649025,0
9.373744,-7.111764,8.415628,3
10.20626,-6.844203,8.878814,3
0.18254592,-11.651376,-0.734259,4
-1.1087786,-4.711233,-7.746353,0
17.923555,-1.3767403,0.629267,1
13.733604,6.1162024,-0.5224421,1
-5.602493,-3.0735202,-0.17880192,2
-0.97195226,-3.5999894,7.110191,5
-1.3036965,-4.1972694,-7.4750586,0
9.8097725,10.381133,-1.3816032,1
-5.598253,-3.0716026,-0.17814235,2
10.471514,-7.1891108,8.23556,3
5.81365,-6.3881717,7.209231,3
-2.8567584,-7.1759114,-0.6592738,4
-5.879369,-2.458355,-5.2393265,2
-11.41238,10.395827,-0.65296364,2
9.862017,10.245119,-1.4326036,1
3.746886,-2.320604,1.5829741,1
-2.5915518,4.08498,1.3921238,2
3.7183318,11.652026,-2.5574636,1
-1.5724087,-4.943571,-7.4414873,0
3.8624332,-1.407117,0.7197854,1
-0.024235288,-11.387928,-0.63607585,4
-17.595222,0.86617273,1.6846828,2
5.8032894,4.197996,5.734974,1
-12.164037,-5.020325,1.5314611,2
17.880165,-1.3836462,0.57863516,1
5.5752807,11.955588,-2.4355822,1
-0.107634544,-14.980502,-0.54815644,4
0.439904,-4.5785007,6.295558,5
-5.197013,0.007179654,-17.983208,0
-2.5178657,-1.5570219,-12.131782,0
4.476811,-1.8287559,1.2322814,1
-2.3381083,-1.4865509,-11.681926,0
-17.059414,4.285261,0.8107634,2
-1.4502277,-1.9801207,12.437384,5
-2.3211236,-1.4663949,-11.928722,0
-4.636463,-0.22522448,-15.8409395,0
-5.115869,-0.1990196,-18.663578,0
-0.52049834,-15.8678255,0.10751483,4
-5.259754,-2.5668502,-6.303611,0
-1.4901849,-2.9276333,8.908739,5
6.5768433,-5.2738476,4.77117,3
10.262513,-10.387547,-8.3649025,0
1.7859408,-9.318779,-0.90487087,4
5.217143,3.1984606,5.5323687,1
-0.22441696,-13.500273,-0.49157518,4
-0.5042712,-9.968768,-1.3272641,4
-15.495558,6.485539,-0.1365578,2
-6.1038914,-2.415683,-4.8176074,2
-3.577044,-6.5706043,-0.4522149,2
5.083734,3.9400284,5.1423306,1
-0.6746828,-7.7709866,-2.8388386,4
9.501319,-7.2484274,8.083814,3
0.3869555,4.5338974,0.55266076,1
-1.4626548,-2.4722583,-9.957754,0
-5.079911,-0.87173444,-18.870111,0
-6.7691164,14.755085,-1.4168164,2
-5.206721,-0.066624165,-18.512104,0
3.814846,3.5678644,-3.179282,1
10.262513,-10.387547,-8.3649025,0
6.1371627,-6.7436075,6.5966783,3
-0.48825467,-11.660751,-0.64340806,4
10.262513,-10.387547,-8.3649025,0
9.748831,10.267279,-1.5574543,1
-11.29053,10.399758,-0.6155741,2
-0.90529376,-3.01768,9.074409,5
5.962097,3.7360666,5.9798098,1
-2.3906908,-1.1102191,-11.819055,0
3.7474406,11.425043,-2.543711,1
-11.191635,10.349318,-0.6782558,2
0.43420988,-4.5744076,6.2918043,5
4.5549693,12.090775,-2.3894017,1
10.365405,-6.4702606,8.589001,3
9.460282,10.39325,-1.3991612,1
11.252109,-6.8284497,8.526755,3
-6.4448457,-2.3365815,-4.106643,2
15.244515,3.8759441,-0.7453297,1
10.432147,-6.4694867,8.446204,3
-6.2080064,-2.3929276,-4.6088424,2
-1.7205019,-2.4324791,10.911365,5
-4.483155,0.09766759,-15.871745,0
-1.6270943,0.42859346,16.737581,5
-5.1031446,-0.35615942,-18.72942,0
-1.8506253,-2.8104,-9.977681,0
-4.1028066,0.10725721,-15.966293,0
9.762158,10.355433,-1.2018805,1
-0.0995551,-13.40807,-0.5463425,4
4.6932473,-2.4251926,0.85731614,1
12.599284,7.351589,-1.1195331,1
-1.2536972,-4.397928,-7.238785,0
-1.2004868,-2.540453,8.804401,5
5.5999365,3.0183516,5.4973845,1
1.9161286,-2.708835,-5.7880015,1
-0.82497126,4.5988293,0.51674914,1
3.9625657,-2.9155574,1.1190315,1
-0.12320395,-13.484626,-0.46783334,4
10.262513,-10.387547,-8.3649025,0
-17.963009,0.3988025,1.3373449,2
5.5988693,11.296351,-2.1524487,1
-4.1028066,0.10725721,-15.966293,0
4.060627,3.1528459,-4.193498,1
-0.036215317,-16.093096,-0.43981162,4
-0.27138528,-5.973423,-5.4641366,0
-6.57234,-0.82972133,0.6598188,2
11.340877,8.92304,-1.0517446,1
-0.21135662,-11.517934,-0.52297723,4
-1.7109921,-4.6687765,-7.825977,0
5.186063,3.307307,5.0407515,1
-3.2769723,-0.28072727,-14.463145,0
-3.4361067,-0.9270216,-14.4731455,0
12.761774,7.882516,-0.55680543,1
9.564062,-6.4268475,7.9710736,3
4.33585,3.7627852,-4.1532784,1
5.989234,-7.081419,6.812092,3
-3.6286414,-0.28184012,-14.095017,0
0.6525541,-2.614996,-7.6239524,0
-2.5178657,-1.5570219,-12.131782,0
4.752233,3.1006706,-3.2677736,1
-1.6902827,-2.086091,10.866667,5
-0.0779626,-13.469575,-0.6112705,4
-0.1726631,-17.168636,0.25759545,4
4.694439,-1.9830855,0.7124655,1
-0.60090125,-15.985578,-0.1276719,4
-0.008291528,-16.654228,0.36778322,4
0.051080227,-15.910064,0.23710541,4
4.024184,-6.2829037,-1.0843151,1
4.6413684,11.384612,-2.7298522,1
5.8721423,3.4549444,4.727789,1
-4.5558305,-0.45543042,-15.924697,0
5.2523866,3.7969086,5.7973914,1
-4.512799,-0.4942887,-15.938132,0
12.898595,7.507259,-1.1643372,1
-16.9913,3.7400558,0.22365156,2
-0.9074005,-2.6138198,8.919336,5
12.892581,7.920242,-0.8198962,1
-1.3739166,-2.0199888,10.903847,5
-1.6269392,-0.13236229,17.016853,5
9.4574585,-6.418187,8.30443,3
10.518256,-6.6727886,8.192528,3
-9.856768,11.780081,-0.8663583,2
5.5389,3.1843314,4.8940535,1
1.2421829,-2.5236452,5.189069,5
-0.765154,-3.149652,7.0341783,5
2.3151052,-8.34197,-0.9519016,4
10.233354,-7.130662,8.76182,3
-2.2876153,-0.19915807,16.592525,5
16.115627,-0.16033886,-0.54275835,1
16.746534,0.1301937,-0.30061334,1
10.542356,-6.9466295,8.110799,3
-0.13990635,-14.996755,-0.55584735,4
-0.08049871,-11.629375,-1.3391172,4
-1.2507975,-3.177204,9.067476,5
-0.6750831,4.6036224,0.6761944,1
-13.497838,8.241361,-0.93893796,2
-3.1675148,-0.3896841,-14.071962,0
-0.44151008,-14.907591,-0.30879065,4
4.857314,10.902102,-2.3362021,1
0.15484045,-11.455557,-1.0770668,4
0.08354043,-16.05383,-0.36540577,4
-2.284801,-8.536759,-0.7580616,4
-7.314283,13.984703,-0.8879646,2
2.5528219,-7.995802,-0.9614065,4
-11.398896,10.122024,-0.62830216,2
-2.4485085,-1.0668443,-11.889091,0
-3.287823,-0.9465217,-14.281258,0
10.262513,-10.387547,-8.3649025,0
0.434038,-4.575188,6.292186,5
-1.6500096,-4.9178987,-7.536311,0
-6.88934,-0.91480213,0.33291847,2
-7.079351,0.029240288,0.9755717,2
5.2523866,3.7969086,5.7973914,1
4.6413684,11.384612,-2.7298522,1
-0.18666263,-13.492301,-0.46536872,4
16.972208,-0.8091207,-0.6433033,1
2.4711995,-8.101918,-0.95983094,4
5.1613073,11.758643,-1.5401143,1
-4.0328608,-0.45002767,-16.131514,0
4.497221,3.3005378,-4.2220526,1
-3.205406,-0.59456336,-14.5741005,0
-1.5609202,-2.3510146,-9.777863,0
-0.50415397,-9.965881,-1.3285761,4
-5.6025267,-3.0700421,-0.17747392,2
4.8451304,11.977065,-2.7210655,1
-11.7855625,-4.403536,2.1763487,2
-2.8184576,-1.8008242,-11.843315,0
-0.2984955,-11.736614,-1.3235735,4
-1.6596025,-2.8612168,-9.971845,0
-6.519567,-0.30892378,0.04776259,2
3.232254,-2.4588754,1.071721,1
-5.6025267,-3.0700421,-0.17747392,2
-7.20281,-0.40355286,-0.03760229,2
3.8113997,3.8493884,-3.5384254,1
-4.6150985,-0.09780549,-15.8330965,0
-2.8753781,-1.0002985,-11.839378,0
3.685611,3.3467882,-3.3587127,1
-5.2921214,-0.032270372,-18.274761,0
9.69573,10.259837,-1.1250261,1
-0.9317349,-17.87985,0.51681185,4
16.353655,0.74573755,-0.98403096,1
1.8065214,4.429748,-0.34881407,1
-17.311117,4.2065215,0.41352746,2
-5.600583,-3.0752864,-0.1790892,2
4.062451,3.0394197,-3.1232262,1
-17.004156,3.4252114,0.5434171,2
-11.727078,-5.113552,2.7109895,2
9.643822,10.092438,-1.5557133,1
-13.836528,8.144806,-0.6530921,2
-1.3832792,-1.5836142,12.313017,5
5.9608307,-6.852621,7.3034415,3
-1.4351693,-4.4940147,-7.188735,0
-1.4750762,-2.674328,-9.702068,0
9.478207,10.326733,-1.213148,1
13.833507,6.142759,-0.77910095,1
5.795812,11.739272,-1.76336,1
-0.068683505,-13.470203,-0.60516423,4
14.906668,3.650319,-0.4057721,1
0.09969678,-16.73217,0.032362618,4
3.9335582,-1.6444738,1.3522934,1
3.5897038,10.76264,-2.6005251,1
-0.5051575,-5.927847,-5.9024744,0
-1.6961744,-2.7716494,-10.109386,0
-1.3181074,-2.4987676,8.964746,5
4.157582,2.8173041,-3.3652499,1
1.5199574,-2.817783,-6.3155684,0
-5.217621,-2.5666034,-6.388928,0
9.587158,-7.065997,7.802813,3
-6.3740735,-2.3545237,-4.264783,2
-11.810314,-5.089239,2.4428418,2
-1.9381639,-2.53234,-9.750852,0
-0.8441865,-2.901117,9.070659,5
-16.765738,4.070299,0.48656595,2
-11.636941,-3.6107712,0.36248264,2
-1.5104798,-2.9355552,9.0681305,5
-5.1717434,-0.5373424,-18.734554,0
-16.733107,3.9363894,0.90477216,2
-4.5275774,-2.510516,-7.7413397,0
-5.1710353,-0.53600115,-18.73426,0
-11.871692,-5.1506224,1.7001771,2
2.9765332,-7.44677,-0.9699357,4
-6.386469,-0.55690086,0.32882822,2
-13.886679,8.999602,-0.35226628,2
5.2183204,-7.7451878,7.4511166,3
9.50342,10.348053,-1.4999532,1
1.7710328,-2.169493,4.526244,1
-3.9531522,-0.12690222,-16.17953,0
-7.4476767,14.200589,-0.93317574,2
-8.5596,13.224756,-0.5227733,2
0.6688132,-4.6310534,-5.757144,0
-12.978349,8.452819,-0.15076542,2
6.4982204,-5.033571,4.387269,1
-0.557938,-11.731257,-1.083138,4
-0.9307444,-8.026347,-1.7799631,4
-0.50009817,-9.974289,-1.3264639,4
8.103989,-6.9479027,7.696308,3
-5.3784895,-2.5466425,-6.1077237,0
-1.9314214,-2.74372,-9.89049,0
9.368733,-6.7042136,8.534684,3
3.4405718,-6.888599,-0.982032,1
-0.32209277,-6.101831,-5.3822546,0
-0.93137324,-8.026835,-1.7807727,4
-1.7657534,-1.2657498,13.48297,5
2.3014958,-8.3667345,-0.95104676,4
8.979923,-6.0680876,6.649171,3
-0.2964915,-15.865564,0.28023273,4
-11.645531,-5.4698477,0.6517148,2
1.4744864,-9.636189,-0.9195882,4
-0.75861114,4.588015,1.4276963,1
-0.4970508,-16.56675,0.3504627,4
-15.780917,6.3777556,0.2551842,2
9.509763,10.065101,-1.481957,1
-18.248734,0.6969296,1.6239388,2
-0.94630206,4.5559454,1.8381225,1
4.92538,10.950904,-2.3466191,1
-0.93325514,-8.012753,-1.7814839,4
9.517853,-7.23108,8.00752,3
9.648084,-6.7447066,7.7507,3
-0.84167916,-3.176003,6.985722,5
3.8680334,-2.2956812,0.32050934,1
3.8680334,-2.2956812,0.32050934,1
3.8680334,-2.2956812,0.32050934,1
3.8680334,-2.2956812,0.32050934,1
-1.1087786,-4.711233,-7.746353,0
3.8680334,-2.2956812,0.32050934,1
4.7964783,3.6751173,-3.9116964,1
3.8680334,-2.2956812,0.32050934,1
3.8680334,-2.2956812,0.32050934,1
3.8680334,-2.2956812,0.32050934,1
-1.1087786,-4.711233,-7.746353,0
0.13598585,-14.971868,-0.32553494,4
-0.5328241,-16.710953,-0.1540073,4
-0.5052685,-9.962317,-1.3295635,4
-14.050578,8.427398,-0.31671903,2
-1.6596025,-2.8612168,-9.971845,0
-2.8753781,-1.0002985,-11.839378,0
4.8451304,11.977065,-2.7210655,1
-11.7855625,-4.403536,2.1763487,2
-3.6618364,-0.8859594,-14.417731,0
-1.5609202,-2.3510146,-9.777863,0
3.232254,-2.4588754,1.071721,1
-5.6025267,-3.0700421,-0.17747392,2
-0.9952396,-2.5211008,9.013797,5
8.178074,-6.8696523,7.4983916,3
-0.2984955,-11.736614,-1.3235735,4
-0.50415397,-9.965881,-1.3285761,4
-5.6025267,-3.0700421,-0.17747392,2
-7.20281,-0.40355286,-0.03760229,2
-2.8184576,-1.8008242,-11.843315,0
-1.8370447,-2.390985,-9.73781,0
1.6467261,-9.439415,-0.915284,4
3.232254,-2.4588754,1.071721,1
5.6783023,4.2861047,5.0156612,1
-9.811222,11.827206,-0.8723533,2
0.17622742,-15.964471,0.059869535,4
12.852666,7.8449655,-1.0584985,1
-4.7365146,-0.2323563,-16.976532,0
1.6842468,-2.746817,-6.12988,0
-0.5633137,-5.8648014,-6.0369263,0
2.8704782,-7.5501347,-0.9653913,4
6.217535,3.8462424,5.7110167,1
-0.76934963,-17.815804,0.81747645,4
0.69467896,-2.6375248,-7.547207,0
4.5904546,-2.678528,0.83296335,1
-3.8237364,-6.3261647,-0.3863504,2
-11.854601,-4.4097977,0.38633192,2
-1.4686258,-2.4430077,-9.938455,0
0.13952355,-14.95999,-0.24271955,4
6.168423,3.2459552,5.0604544,1
-1.3498936,-4.1840916,-7.5303006,0
4.6854415,2.9599211,-3.876317,1
3.7930613,3.074582,-3.9048493,1
1.684868,4.428903,-0.27474308,1
3.9846058,-6.185179,-0.9799023,1
-17.948496,0.7489031,1.8075467,2
4.0619893,-6.2847843,-1.1203637,1
-11.146483,-5.2932987,-0.20048419,2
-2.0556543,-0.24325094,-14.550275,0
-5.601555,-3.071209,-0.17753482,2
-0.81044316,-3.64099,7.2229633,5
-0.1580992,-13.496617,-0.64417434,4
4.012615,1.8441402,-4.377693,1
-11.401336,10.209715,-0.79808575,2
-3.1425118,-1.4006072,-11.670493,0
-0.28620926,-6.217568,-5.1484594,0
-6.94959,-0.69671255,1.05088,2
12.452767,7.2734685,-0.8712564,1
-3.2263334,-6.916128,-0.55046546,4
-1.9653851,-1.614933,12.267881,5
5.39707,11.201661,-1.8717651,1
-11.988759,-5.381877,0.9316313,2
-0.1516076,-16.59621,0.4477433,4
11.324576,-6.696936,8.899405,3
