x,y,z,cluster
53.67357,-59.845238,0.7601026,1
-6.5139623,65.13225,36.974216,3
37.787098,61.19696,53.40637,2
-16.726347,80.991745,1.6719618,3
-45.002827,-60.829586,-33.266293,1
-6.1118655,53.452736,-6.0534334,3
39.79268,58.030697,-16.833794,3
25.599167,28.554419,31.903572,2
-17.403921,-36.288692,-28.532478,1
15.47611,-86.850746,-17.923038,1
-5.237657,31.11299,-40.801147,1
4.888737,51.864468,2.1037455,3
-2.7626245,8.130171,24.288855,0
-75.22314,13.580584,-36.251884,0
-53.609436,-11.603775,-12.56242,1
7.7299047,64.70683,28.894007,3
-23.05159,-51.27691,-18.99522,1
45.20662,72.68036,23.840343,3
-16.726347,80.991745,1.6719618,3
-42.390175,-53.808414,19.123766,0
-22.038406,-25.036512,-3.450569,1
-29.737514,14.315754,-35.07603,1
0.18996184,-46.59758,-70.28439,1
15.917714,-18.205433,53.350266,2
-23.60659,-10.010136,40.865395,2
-13.704602,-23.399706,28.078264,0
59.468853,-40.0549,18.92211,1
4.6208544,25.82652,-25.290728,1
8.273615,9.394745,-83.56712,1
1.3698661,-51.851734,-22.120867,1
-26.624187,-23.468967,-47.0591,1
13.8102045,-7.2244563,-69.10027,1
-27.466463,-55.910503,48.64867,0
-31.402025,23.979607,63.30793,2
22.93784,10.56996,3.344276,2
-5.547647,-31.623669,16.146284,1
20.95665,36.99599,5.5712175,2
-34.88158,-25.41543,48.738632,2
4.6208544,25.82652,-25.290728,1
7.964303,-77.86827,21.682571,0
-65.19777,37.759995,4.8800526,3
17.26894,-33.308605,-23.506308,1
143.89375,3.6370656,-8.316926,1
-2.7250502,1.162468,41.48162,2
-11.924812,-24.655254,51.99056,0
11.389175,15.159653,48.048992,2
58.463345,-49.583958,-13.657527,1
-36.359165,-58.64683,36.15477,0
18.51608,-14.122368,19.128637,2
7.7299047,64.70683,28.894007,3
50.04524,52.6495,50.951775,2
-34.386963,80.798805,-0.79759353,3
-22.58779,39.580643,-21.356709,1
-5.4022346,2.15808,-39.146954,1
-34.90182,-14.414683,70.66902,2
52.50186,41.774082,19.037813,2
58.463345,-49.583958,-13.657527,1
76.247375,26.98994,-5.3755364,2
50.512024,-16.147131,47.751278,0
-44.951927,17.533577,-30.991817,1
-1.8542215,0.93060815,87.70202,2
-3.7844007,-64.24589,30.702057,0
14.367984,92.30114,8.922135,3
14.746353,72.64659,-2.844713,3
36.2163,-3.6312356,-11.432271,1
48.104126,73.0545,2.4472277,3
