x,y,z,cluster
-10.102075,-2.561565,-3.4355204,2
1.8637838,14.999692,-8.331783,0
2.939365,2.0853307,4.8866267,1
-8.740953,3.8568425,-2.8709755,2
1.7328937,14.603923,-10.367747,0
-9.053854,3.2662048,-3.1526413,2
-1.8866633,-3.037069,-0.4664186,2
-9.489719,-2.867168,-3.3172781,2
-10.0585165,-2.074572,-3.2893417,2
14.992897,-1.8326212,-0.38088498,1
-4.2779236,-4.195903,-9.042107,2
14.338212,-4.0448236,-0.78905547,1
-4.62893,3.9752402,5.0945983,3
-5.763084,-12.969817,-1.8612456,2
-3.0243506,-13.419173,5.012869,2
4.7029715,1.9989331,-2.0345502,1
-6.5510874,7.7284408,-0.97457814,0
-1.2979146,6.8055763,-0.14483726,0
-3.5285234,9.25929,0.60105145,0
5.633794,-5.531471,5.2836065,1
-4.6051717,-3.2525053,-9.219486,2
1.0790646,14.7437725,-10.61173,0
-7.361995,6.292169,-1.3058641,0
5.0676517,-3.925384,-7.1151457,1
-3.180939,-13.783595,5.486806,2
0.1896304,14.0225315,-1.3485558,0
-3.6055295,-12.9026785,7.4771338,2
-4.7695866,-4.395759,-9.355519,2
-3.2808414,-2.789949,-1.0686079,2
-7.047813,6.9172673,-1.099233,0
-6.6152153,-10.508686,-6.6234546,2
-2.6266208,-2.7064528,-0.74064916,2
2.0544324,14.859545,-5.3298783,0
0.21817246,-3.0439858,0.518826,1
-4.822297,-4.119656,-9.687856,2
11.318636,-7.9502444,-2.576382,1
-6.485199,-10.111529,-6.902972,2
-3.9107502,-13.61604,3.8541226,2
2.0544324,14.859545,-5.3298783,0
5.4255114,-4.188611,-7.473474,1
-8.710641,3.9157698,-2.840353,2
1.8429145,15.015413,-9.834431,0
10.522273,-8.590498,-2.7556942,1
-4.794413,-13.652889,0.65196353,2
-9.473984,-1.9919231,-2.6066868,2
14.48948,-3.5233436,-0.65455043,1
-8.889876,3.5493927,-3.012381,2
1.8083993,15.190063,-10.30644,0
-3.7492266,-3.0467417,-1.3828406,2
5.422493,-4.05328,4.7130733,1
4.6097274,1.9965906,-1.9086901,1
-6.370091,-11.94916,-4.0848403,2
-5.182295,-13.261801,0.76864463,2
0.86004037,13.996996,-1.6016572,0
-3.180939,-13.783595,5.486806,2
1.803359,14.907261,-8.8452215,0
-7.3032813,-9.884437,-6.9250145,2
-10.32421,-2.245634,-3.0263357,2
2.0661469,14.859369,-6.720359,0
1.3537816,15.293416,-10.750967,0
-6.851335,-10.011639,-6.3160224,2
13.666099,-4.7977114,-0.71308386,1
-8.298571,-0.7900528,0.31497446,2
13.747725,-5.0885873,-1.0079648,1
6.8350577,5.468695,-7.552446,1
-2.493237,-2.931081,-0.7283786,2
-5.053909,-2.6716502,-9.256735,2
0.33069962,-3.154196,0.5371511,1
11.714812,-8.034017,-1.6948706,1
14.338212,-4.0448236,-0.78905547,1
-8.79325,4.177308,-2.8047268,2
5.24576,-5.395971,5.8929424,1
15.168024,1.7303476,-0.05401653,1
-4.0848413,-3.858105,-9.349289,2
15.174779,-0.45490152,0.16646393,1
-1.4726858,7.747097,-0.20972197,0
-3.180939,-13.783595,5.486806,2
10.650097,-8.637689,-2.897988,1
14.338212,-4.0448236,-0.78905547,1
-3.7561991,-13.566213,4.2191696,2
-9.482182,2.1182106,-3.570219,2
-1.4690375,7.8406725,-0.22218943,0
10.296491,-9.05698,-3.1597245,1
11.170484,-7.6959815,-2.348841,1
-5.5563254,-13.714303,0.17465906,2
-0.14476408,1.0332543,6.8914022,1
4.9278927,-1.8829728,-4.95301,1
-9.590434,1.7778182,-3.6787715,2
0.5830919,-2.8681438,0.78467435,1
-3.237008,4.2387924,10.491431,3
-2.8085706,-13.548861,5.295678,2
5.633794,-5.531471,5.2836065,1
1.928855,14.884437,-8.173008,0
3.7251103,2.498774,5.6483583,1
-7.380579,6.443197,-1.335391,0
6.1645784,4.85976,-7.0181365,1
-7.1528707,-10.105239,-6.433044,2
-6.5118537,-11.951789,-4.0508804,2
9.364421,-10.677858,-2.2110791,1
1.6116276,3.4908068,0.005042785,1
-0.6244696,2.37094,12.992595,3
15.16671,1.642447,-0.0609773,1
-0.6052823,1.6672289,13.004962,3
-9.287447,2.6043258,-3.3843424,2
-14.158868,1.634507,6.967305,0
-0.40392223,1.121955,7.043438,3
7.1888638,5.5097075,-7.3141327,1
-9.30419,2.6369267,-3.3957071,2
-14.158868,1.634507,6.967305,0
-1.8086404,-0.8815243,-0.23851214,2
-5.7938323,-13.018999,-1.5570867,2
9.502861,-10.277335,-2.7687113,1
3.2367227,-4.0669913,1.6021101,1
-5.174332,1.9763882,9.75423,3
-8.589581,-1.0624131,1.0735717,3
-5.637966,-13.481951,0.36968207,2
-14.158868,1.634507,6.967305,0
3.6805787,2.0849774,3.694387,1
2.7603343,3.0134466,0.02720034,1
14.381745,5.4412026,-0.6901504,1
-8.149635,3.7342486,-2.6185052,2
11.306619,-7.4673448,-2.0012355,1
-0.7716072,2.5040672,12.932626,3
7.948025,4.7941146,-6.182619,1
-0.30789903,4.0218444,-0.17646052,0
-14.158868,1.634507,6.967305,0
-4.4317603,1.841449,6.647897,3
0.44201827,13.933145,-1.68977,0
3.905871,-3.5903244,-8.04233,1
0.37020388,4.305119,-0.12977089,0
-3.8628829,9.009307,0.65252167,0
0.43463197,13.672861,-1.703541,0
-4.998609,6.4726067,1.9826833,0
-14.158868,1.634507,6.967305,0
3.0840924,1.6556903,3.975937,1
0.46855524,-2.102872,16.824646,3
-14.158868,1.634507,6.967305,0
0.6128744,13.372684,-1.3424666,0
15.259694,0.24165457,-0.09840637,1
1.3960234,-1.9947338,1.3192807,1
-1.0161037,2.503645,12.398742,3
13.051125,-6.009069,-1.186925,1
5.981367,-5.0872474,5.8081646,1
-14.158868,1.634507,6.967305,0
-0.30415568,1.5889943,13.423962,3
0.08626918,-0.90896016,15.4618845,3
-2.1025422,11.455946,-0.050772596,0
-4.6599994,6.0108027,2.0999398,0
9.376376,-10.624421,-2.2974596,1
14.874609,-2.363664,-0.4706025,1
3.7624543,1.3322216,3.9735522,1
-9.4903755,-2.3570013,-3.4892497,2
-4.9773226,6.2221866,2.2831419,0
0.42060113,-2.3794572,16.547295,3
-7.303062,-0.9548865,-1.3208443,2
0.17863186,-1.2392974,15.735966,3
-3.9414487,2.4950528,6.944007,3
3.2485487,2.766718,0.20462462,1
-5.8997726,-6.422554,-7.967865,2
-4.346091,-13.712503,2.8750482,2
14.475547,4.368241,-0.43905208,1
4.4520097,2.0704365,3.7162833,1
1.4518954,14.300616,-2.8387513,0
7.6503677,5.384581,-6.2422223,1
-5.3107285,6.2518044,1.9799145,0
2.441435,1.6973116,4.447693,1
5.374446,-4.1573663,-7.231559,1
-6.60875,-9.915302,-6.5348873,2
4.805463,-3.5749605,-7.2988915,1
-5.9448476,-2.4738123,-9.618601,2
9.38707,-10.587911,-2.3539813,1
8.56756,5.469681,-5.9663,1
14.381745,5.4412026,-0.6901504,1
-4.467122,2.300807,6.4494824,3
1.9264077,14.896712,-8.1398945,0
-1.6972799,12.11791,-0.19362283,0
4.9496365,1.251739,3.2858963,1
-2.1348257,11.446742,0.1846553,0
1.9838192,14.572746,-4.063566,0
-6.719064,-11.597447,-4.718628,2
-1.8004606,12.160873,-0.11884569,0
1.8110225,14.281619,-3.9274912,0
1.3769075,15.240881,-10.064125,0
15.08057,2.329786,-0.08687795,1
-4.6242146,4.1068196,4.9171124,3
-0.96708655,2.5722897,13.525567,3
14.373979,4.554558,-0.8973792,1
-14.158868,1.634507,6.967305,0
9.502861,-10.277335,-2.7687113,1
4.6668706,-3.202573,-7.828921,1
-6.964558,-10.538808,-6.7600064,2
-3.91979,9.327504,-0.052443866,0
-5.7558837,-13.0324545,-1.5607944,2
-5.023752,-13.678323,0.13879515,2
-4.6850863,-13.717146,1.998107,2
5.87544,-4.203665,-7.0690784,1
-1.5940685,11.61746,-0.14380251,0
-1.013973,1.2663145,13.783407,3
0.83673674,-2.909623,0.8760282,1
-3.5297172,9.507449,0.12635297,0
2.234324,-3.6204822,1.2830554,1
-2.8208947,-13.083757,6.5254326,2
14.246562,-4.789678,-0.75693595,1
4.982131,-5.327574,5.3590918,1
-14.158868,1.634507,6.967305,0
-4.0076246,2.2339284,6.6644096,3
5.334908,-4.098836,-7.2071524,1
-14.158868,1.634507,6.967305,0
14.606623,4.67876,-0.8485222,1
-4.362966,-13.714803,2.83903,2
-1.466435,2.1873114,13.493187,3
4.190176,-3.3850403,-8.298237,1
4.789692,-4.109751,-7.412012,1
6.0492373,4.665953,-6.835643,1
-4.3085837,-13.705342,2.9697142,2
-4.478432,1.7118286,7.120483,3
7.3122516,5.0321965,-6.368447,1
0.11576499,-1.0324535,15.508829,3
3.082089,-3.9798496,1.5735196,1
0.41900197,-3.191761,17.271288,3
-5.45227,-13.280037,0.5512251,2
13.817571,-4.5483723,-1.0945671,1
0.13427752,-1.1246655,15.531479,3
-5.347444,-13.444361,0.9141964,2
-8.018749,5.0305285,-2.1044362,0
2.1029599,14.492041,-3.9149334,0
1.2745086,15.139499,-10.045982,0
-2.0423546,12.93877,0.75674975,0
-3.4334667,9.123448,0.30109525,0
-1.5420995,7.7636147,-0.18859664,0
14.537012,5.0233407,-0.29127505,1
5.9170437,4.334956,-6.9792967,1
3.7091181,2.748324,4.5098085,1
15.19643,-0.41411343,-0.5149574,1
-5.14103,5.8817616,2.1856542,0
-8.114809,4.5499477,-2.334952,0
5.3216844,-4.0199857,-7.9193687,1
6.4775243,-3.363469,-6.1593323,1
-0.7115647,-3.126393,0.055052042,1
5.0331316,1.7869992,3.6335537,1
8.524608,5.737663,-6.8043203,1
-14.158868,1.634507,6.967305,0
-6.7584763,-9.785255,-7.1262417,2
8.369075,5.7122035,-5.992439,1
-1.5420492,7.7636623,-0.18866818,0
5.9733224,-4.6451287,5.500072,1
-5.775931,-13.031741,-1.5743343,2
-7.5507765,5.6322517,-1.6022892,0
-9.671521,-2.1195207,-3.4405298,2
0.6972259,-2.7684774,17.565891,3
5.6200943,-4.290174,-7.270488,1
-4.6788716,6.327722,1.7692533,0
6.4297047,-4.1142106,-6.7541437,1
0.5134602,13.7742405,-1.7272946,0
0.8972223,13.642883,-1.2686409,0
14.946432,-0.20285688,-0.045202635,1
-1.2776551,1.925986,12.846259,3
6.0599885,-5.0022483,5.664729,1
3.1927123,2.4344158,5.0991483,1
0.6710544,13.603564,-0.94838923,0
0.5063051,4.083303,-0.118829526,1
-1.4773315,12.020801,0.113482326,0
5.0135593,-4.7841682,4.9532294,1
0.90115404,13.65016,-1.2819486,0
0.037513737,-0.8582507,15.17385,3
-4.4127526,-13.72769,2.706701,2
-4.739011,2.152343,7.428874,3
2.159654,14.800316,-5.824928,0
-5.1427045,-13.886034,0.92853874,2
-6.014661,-12.675419,-2.498493,2
-5.174324,1.976968,9.733228,3
7.780533,4.9940863,-6.8828773,1
-0.95013523,2.3089814,12.547579,3
1.7036538,14.617305,-3.8492382,0
4.278431,-4.0932493,-8.023906,1
2.0131435,14.62918,-3.645119,0
14.941648,-0.5713909,-0.26095,1
-6.8072543,-11.671321,-4.3210893,2
-6.4022284,-3.2227914,-8.911079,2
0.35571623,-3.2991812,17.776281,3
-7.0679216,-10.4721575,-6.4315314,2
-2.8909922,-12.933125,6.012989,2
-0.72763383,1.6726797,12.906859,3
7.5945535,5.0636315,-6.297602,1
-8.770552,3.973622,-2.8548393,2
6.3884954,-3.9774537,-6.4675117,1
6.014526,4.0320697,-7.374763,1
5.8336134,-4.5474114,5.078717,1
11.9642,-7.8457346,-2.1628447,1
0.16078508,-1.1609644,15.694201,3
-3.6010945,-13.218526,5.3956175,2
10.7853,-8.770006,-2.926161,1
10.938816,-8.662604,-2.4979696,1
0.15577675,-1.146757,15.671227,3
-6.551854,-11.947988,-4.7128105,2
5.038534,-3.4994683,-7.888714,1
-5.894283,-2.5679061,-9.55222,2
1.2425553,3.6829042,-0.042005055,1
-7.3098683,6.4277472,-1.2492235,0
0.0056787166,13.092339,-0.9290219,0
-8.5699215,-1.0944229,0.7229565,2
7.4476666,5.581928,-7.228095,1
-0.8213234,1.275633,7.320968,3
0.51303554,-2.7933638,17.59693,3
15.111917,2.287723,-0.06123088,1
-2.6509538,-13.286605,5.8168087,2
11.831865,-7.520859,-2.2236292,1
-4.8177876,-13.813524,1.9612863,2
-7.0814104,6.353831,-0.9142469,0
0.09259663,-0.8829791,15.527582,3
-14.158868,1.634507,6.967305,0
-4.8720202,6.4555655,2.0623975,0
-5.3098044,5.927762,1.746717,0
-3.863307,8.640084,0.5636905,0
-9.893175,-2.9514897,-3.2623785,2
4.278431,-4.0932493,-8.023906,1
7.7802253,4.9933925,-6.8818192,1
0.8313295,14.03212,-1.3778259,0
10.041608,-9.369172,-3.2226048,1
3.747085,-1.4169105,5.915211,1
8.91049,5.63928,-6.5396457,1
1.7991594,14.325518,-3.3746965,0
5.0346975,-5.3063555,5.1678944,1
8.089351,5.907728,-6.6317616,1
-3.8701916,8.845479,0.2270966,0
-9.453115,-2.47827,-2.382837,2
-7.315663,-0.95753866,-1.3303227,2
7.478705,5.4524064,-6.4365225,1
-1.1134162,1.3431579,13.297801,3
6.2878256,-4.1863875,-6.927628,1
-0.9338741,1.6571348,14.101466,3
-9.024993,-2.251344,-2.857067,2
-9.062414,-2.7026572,-2.7862072,2
3.504129,1.5557694,4.2780724,1
-7.315663,-0.95753866,-1.3303227,2
-9.996461,-2.5400016,-2.3679297,2
5.2307987,-4.8050556,5.97031,1
-6.508344,-12.128823,-4.337629,2
-4.9808364,-3.6851556,-8.761688,2
5.2307987,-4.8050556,5.97031,1
-3.7679057,-13.569201,4.1952705,2
14.1687155,4.6001406,-0.89839023,1
0.79398876,-4.7511578,18.34006,3
3.763644,-1.4660475,5.92446,1
4.924395,-1.8618925,-4.943306,1
-6.620518,-11.635208,-4.139213,2
-7.321641,-0.9544931,-1.3269613,2
5.9247413,-5.115401,5.027028,1
-6.421832,-11.78069,-4.7539725,2
-2.0686817,11.315481,-0.02614225,0
14.057893,4.722076,-0.30919424,1
-5.5414143,-13.376877,-0.38633886,2
0.39432195,-2.1562498,16.528353,3
-4.345018,2.7707727,7.2185764,3
-5.129848,5.724809,1.9738314,0
-4.1507497,9.071931,0.31909198,0
13.836623,5.3129435,-0.69625247,1
14.859811,-2.4264219,-0.47997016,1
9.011247,5.690393,-6.1089954,1
-0.4828908,4.7347856,-0.14399953,0
14.011869,-4.9654975,-1.0898154,1
2.0864222,14.851389,-6.6052856,0
4.9169364,1.7547524,3.1302547,1
2.7937212,2.9883118,0.14130805,1
2.1701467,14.789432,-5.703269,0
-3.5720665,9.543863,0.12122426,0
-1.310453,1.5845237,13.739289,3
5.2347918,-4.63079,4.585498,1
-0.18296209,4.497015,-0.14856096,0
-0.4441552,4.854924,-0.13770556,0
-0.6320942,2.4574835,13.421224,3
-7.8804445,5.5475435,-1.8596542,0
-4.8005614,-3.5434349,-8.833828,2
-3.752009,9.337484,-0.07212164,0
-1.3828388,2.2775733,12.871339,3
-6.369391,-11.9852085,-4.0204334,2
-3.5540297,-13.516899,4.679122,2
-4.220202,-3.6734595,-9.375776,2
1.6769149,15.030562,-11.038052,0
2.0133214,14.301526,-3.9149766,0
-7.04683,6.689194,-0.96477056,0
1.751923,14.898728,-10.967341,0
-5.1705537,-3.510514,-8.71208,2
-0.4801194,1.1496549,7.096563,3
-8.072897,4.0392594,-2.4983847,2
-5.196557,-13.413697,-0.24637854,2
-0.98990065,2.4643924,-0.2472398,1
14.326187,5.2596774,-1.0268039,1
-0.7042842,5.143093,-0.12326725,0
1.6405545,14.544697,-3.671479,0
-3.0035586,-13.55902,6.103266,2
-3.5827525,-13.54039,5.5195823,2
-0.89888835,3.18148,-0.24706927,0
-5.530201,-13.755285,0.67082787,2
-0.08687029,1.0122988,6.8405313,1
-0.7241644,1.2295381,13.283824,3
-3.9883358,2.2717519,7.348465,3
-2.7867122,3.3756623,11.331516,3
-2.9770641,3.3350854,11.198637,3
-8.555518,4.2452393,-2.6641884,2
-0.2447628,3.967233,-0.17482665,0
-0.5442698,1.309176,13.749643,3
-1.5714848,1.8783712,9.586401,3
-4.7385015,4.6599092,4.2788763,0
-4.394443,2.426171,7.555675,3
0.7301264,-2.671383,17.15345,3
11.182219,-8.212086,-1.8311014,1
-1.5006468,1.6302373,8.293401,3
-5.174401,1.9773955,9.706732,3
-6.2256913,-3.3233364,-8.878279,2
-1.51648,1.8801587,9.88387,3
4.2638493,-3.6739845,-7.4593186,1
0.6025953,-3.4469316,18.091513,3
-9.547251,1.8841662,-3.6327183,2
13.875987,4.9177403,-0.527027,1
-6.8801894,-10.130193,-7.102452,2
4.98437,-5.363299,5.584487,1
7.466613,5.582436,-7.2005997,1
-4.0422034,2.6043115,7.2459183,3
-1.1093683,2.0611694,13.956464,3
-1.2616165,1.4951044,13.781395,3
-2.649389,3.4563925,11.075278,3
3.6792574,1.5633639,3.5895422,1
3.680579,2.0849788,3.6943882,1
3.6792574,1.5633639,3.5895422,1
3.8287144,1.4287246,3.9834015,1
-4.8142524,5.843475,1.6606021,0
3.6805787,2.0849774,3.694387,1
5.6941676,-4.8178854,6.0221276,1
3.6792574,1.5633639,3.5895422,1
3.6805787,2.0849774,3.694387,1
3.6805787,2.0849774,3.694387,1
-4.8142524,5.843475,1.6606021,0
0.5792476,-2.4486258,16.662422,3
0.8336484,-3.4225562,18.047237,3
-2.902146,3.4452424,10.9643755,3
-5.5076604,-13.594036,-0.10383746,2
-9.024993,-2.251344,-2.857067,2
-4.980386,-3.6849148,-8.761365,2
7.478705,5.4524064,-6.4365225,1
-1.1134162,1.3431579,13.297801,3
8.089351,5.907728,-6.6317616,1
-3.8701916,8.845479,0.2270966,0
3.504129,1.5557694,4.2780724,1
-7.315663,-0.95753866,-1.3303227,2
-0.3066621,2.0134578,13.509873,3
-2.6034837,3.417783,11.121246,3
-0.9338741,1.6571348,14.101466,3
-9.453115,-2.47827,-2.382837,2
-7.315663,-0.95753866,-1.3303227,2
-9.996461,-2.5400016,-2.3679297,2
6.2878256,-4.1863875,-6.927628,1
-9.2575245,-2.4849267,-3.3376603,2
-0.6007649,1.1915578,7.1890025,3
3.504129,1.5557694,4.2780724,1
6.2861686,-3.1962888,-5.99588,1
-3.6444707,-13.5271015,4.4682846,2
15.1146555,2.22315,-0.075772785,1
15.239761,0.21830139,-0.09855788,1
-5.9504795,-12.784215,-2.2451692,2
0.535311,4.0380125,-0.11600568,1
-8.044363,4.989283,-2.1329749,0
3.7488592,-1.3990835,5.9066324,1
4.2733564,-3.6323972,-8.487896,1
-0.039304163,-1.0648482,14.33158,3
-0.93770313,5.602084,-0.1076162,0
4.5854254,1.8362104,4.5795317,1
-1.624615,-2.9371889,-0.31658727,2
-0.7727133,-2.5001733,0.24867722,1
-4.1472783,9.388003,0.20976855,0
1.0329517,-3.0576155,0.91022676,1
6.308171,-3.2221918,-6.010833,1
-7.3124523,-0.9378051,-1.3184069,2
5.605534,-4.5322695,5.8436413,1
5.33967,-5.0885916,4.818997,1
-4.4772906,-3.1407256,-1.7645434,2
-8.602121,-1.1464585,0.48441648,2
-7.0227365,-10.16458,-7.0183954,2
11.2828455,-7.677109,-1.7064489,1
-4.625006,-2.7959795,-1.5774982,2
-4.055692,-13.6545515,3.5349908,2
-7.312458,-0.9554399,-1.3274436,2
-2.786286,3.5184147,11.136024,3
5.9793386,4.4780726,-6.6008344,1
4.5665393,2.004915,-1.8442093,1
-4.575441,-13.718284,2.2567537,2
-2.0843081,11.539016,0.3260369,0
0.46212247,-3.7493198,17.97668,3
-9.67623,-3.0117192,-2.6405396,2
15.481383,-0.35677677,0.07428146,1
-4.8173084,-3.233639,-1.9697202,2
0.5311726,-2.1074178,16.789103,3
8.400006,5.152128,-6.840744,1
-5.436842,-3.2547138,-8.726971,2
15.436342,-0.5162567,-0.4295364,1
0.99701023,-3.5826674,17.784542,3
-2.548863,-2.6165178,-0.6792508,2
-4.387613,-3.0728354,-1.6802828,2
